"10.1017/S0956536113000047","SHIFTING ALLIANCES: EPICLASSIC AND EARLY POSTCLASSIC INTERACTIONS AT CERRO PORTEZUELO","Destiny L. Crider, ","24",1,"","2013-01-01T00:00:00Z","107-130",""
"","PROVISIONING THE CEREN HOUSEHOLD
The vertical economy, village economy, and household 
economy in the southeastern Maya periphery","Payson
Sheets,","11",2,"","2000-01-01T00:00:00Z","217-230",""
"","PROVISIONING THE CEREN HOUSEHOLD
The vertical economy, village economy, and household 
economy in the southeastern Maya periphery","Payson
Sheets,","11",2,"","2000-01-01T00:00:00Z","217-230",""
"","PROVISIONING THE CEREN HOUSEHOLD
The vertical economy, village economy, and household 
economy in the southeastern Maya periphery","Payson
Sheets,","11",2,"","2000-01-01T00:00:00Z","217-230",""
"","PROVISIONING THE CEREN HOUSEHOLD
The vertical economy, village economy, and household 
economy in the southeastern Maya periphery","Payson
Sheets,","11",2,"","2000-01-01T00:00:00Z","217-230",""
"","PROVISIONING THE CEREN HOUSEHOLD
The vertical economy, village economy, and household 
economy in the southeastern Maya periphery","Payson
Sheets,","11",2,"","2000-01-01T00:00:00Z","217-230",""
"","PROVISIONING THE CEREN HOUSEHOLD
The vertical economy, village economy, and household 
economy in the southeastern Maya periphery","Payson
Sheets,","11",2,"","2000-01-01T00:00:00Z","217-230",""
"10.1017/S0956536100001127","The Conquered Women of Cacaxtla","Sharisse D. McCafferty, Geoffrey G. McCafferty, ","5",2,"","1994-01-01T00:00:00Z","159-172",""
"10.1017/S1045663500010178","LAQ volume 13 issue 1 Cover and Back matter","","13",1,"","2002-01-01T00:00:00Z","b1-b3",""
"10.1017/S1045663500010178","LAQ volume 13 issue 1 Cover and Back matter","","13",1,"","2002-01-01T00:00:00Z","b1-b3",""
"10.1017/S0956536117000165","SOLAR OBSERVATORY OR ALLEGORY? CALAKMUL'S GROUP E-TYPE COMPLEX FORM AND FUNCTION","Anne S. Dowd, Anthony F. Aveni, Ramn Carrasco, ","28",2,"","2017-01-01T00:00:00Z","559-583",""
"10.1017/S0956536106060093","PRECLASSIC MAYA OCCUPATION OF THE ITZAN ESCARPMENT, LOWER RO 
DE LA PASIN, PETN, GUATEMALA","Kevin J.
Johnston


Johnston KJ,Adams, Richard E.W.,Adams, Richard E.W.,Andrews, E. Wyllys, V,Ashmore, Wendy,Bonis, Samuel,O.H. Bohnenberger,G. Dengo,Brady, James E.,Ann Scott,Hector Neff,Michael D. Glasnock,Brady, James E.,Joseph W. Ball,Ronald L. Bishop,Duncan C. Pring,Norman Hammond,Rupert A. Housley,Chase, Arlen F.,Diane Z. Chase,Chocn, Jorge E.,Clark, John E.,David Cheetham,Clark, John E.,Richard D. Hansen,Clark, John E.,Richard D. Hansen,Toms Prez Surez,Demarest, Arthur A.,Demarest, Arthur A.,Demarest, Arthur A,Toms Barrientos,Demarest, Arthur A.,Matt O&aposMansky,Claudia Wolley,Dirk Van Tuerenhout,Takeshi Inomata,Joel Palka,Hector Escobedo,Dunning, Nicholas,Timothy Beach,David Rue,Emery, Kitty,Escobedo, Hector L.,Foias, Antonia E.,Freidel, David A.,Linda Schele,Fried, Morton H.,Hammond, Norman,Hammond, Norman,Hansen, Richard D.,Hansen, Richard D.,Hansen, Richard D.,Steven Bozarth,John Jacob,David Wahl,Thomas Schreiner,Houston, Stephen D.,Inomata, Takeshi,Inomata, Takeshi,Inomata, Takeshi,Inomata, Takeshi,Johnston, Kevin J.,Johnston, Kevin J.,Johnston, Kevin J.,Johnston, Kevin J.,Johnston, Kevin J.,Johnston, Kevin J.,Nancy Gonlin,Johnston, Kevin J.,Gustavo Martinez,Johnston, Kevin J.,Fernando Moscoso,Stefan Schmitt,Johnston, Kevin J.,Otto Roman de Leon,Kosakowsky, L.J.,Marcus, Joyce,Marcus, Joyce,Martin, Simon,Martin, Simon,Nikolai Grube,Matheny, Ray T.,Matheny, Ray T.,Matheny, Ray T.,Mathews, Peter,Mathews, Peter,Gordon R. Willey,Potter, Daniel R.,Thomas R. Hester,Stephen L. Black,Fred Valdez, Jr.,Sabloff, Jeremy A.,Sanders, William T.,Sanders, William T.,David Webster,Schele, Linda,David A. Freidel,Service, Elman,Smith, A. Ledyard,Tourtellot, Gair,Tourtellot, Gair,Tourtellot, Gair,Jeremy A. Sabloff,Robert Sharick,Turner, Ellen Sue,Norman I. Turner,R.E.W. Adams,Valds, Juan Antonio,Webster, David,Webster, David,Willey, Gordon R.,Willey, Gordon R.,Willey, Gordon R.,Willey, Gordon R.,Willey, Gordon R.,William R. Bullard,J.B. Glass,James C. Gifford,Willey, Gordon R.,A. Ledyard Smith,Gair Tourtellot,Ian Graham,","17",2,"","2006-01-01T00:00:00Z","177-201",""
"10.1017/S1045663500015546","LAQ volume 15 issue 4 Cover and Back matter","","15",4,"","2004-01-01T00:00:00Z","b1-b4",""
"10.2307/971843","","Thomas F. Lynch, Karen Olsen Bruhns, ","6",4,"","1995-01-01T00:00:00Z","374-376",""
"10.2307/971843","","Thomas F. Lynch, Karen Olsen Bruhns, ","6",4,"","1995-01-01T00:00:00Z","374-376",""
"10.2307/971843","","Thomas F. Lynch, Karen Olsen Bruhns, ","6",4,"","1995-01-01T00:00:00Z","374-376",""
"10.2307/971843","","Thomas F. Lynch, Karen Olsen Bruhns, ","6",4,"","1995-01-01T00:00:00Z","374-376",""
"10.1017/S095653611600033X","MAYA POLITICS AND RITUAL: AN IMPORTANT NEW HIEROGLYPHIC TEXT ON A CARVED JADE FROM BELIZE","Christian M. Prager, Geoffrey E. Braswell, ","27",2,"","2016-01-01T00:00:00Z","267-278",""
"10.1017/S095653611500019X","CONTINGENT ACTS OF REMEMBRANCE: ROYAL ANCESTORS OF CLASSIC MAYA COPAN AND QUIRIGUA","Wendy Ashmore, ","26",2,"","2015-01-01T00:00:00Z","213-231",""
"10.1017/S095653611500019X","CONTINGENT ACTS OF REMEMBRANCE: ROYAL ANCESTORS OF CLASSIC MAYA COPAN AND QUIRIGUA","Wendy Ashmore, ","26",2,"","2015-01-01T00:00:00Z","213-231",""
"10.2307/972204","","Payson D. Sheets, Patricia Mothes, ","10",2,"","1999-01-01T00:00:00Z","202-203",""
"10.2307/972090","","Elizabeth Graham, Marilyn A. Masson, ","12",4,"","2001-01-01T00:00:00Z","432-434",""
"10.2307/972090","","Elizabeth Graham, Marilyn A. Masson, ","12",4,"","2001-01-01T00:00:00Z","432-434",""
"10.2307/972090","","Elizabeth Graham, Marilyn A. Masson, ","12",4,"","2001-01-01T00:00:00Z","432-434",""
"10.1017/S0956536114000054","THE BUTTERFLY BIRD GOD AND HIS MYTH AT TEOTIHUACAN","Zoltn Paulinyi, ","25",1,"","2014-01-01T00:00:00Z","29-48",""
"10.2307/972205","","Anita G. Cook, Peter Kaulicke, ","10",2,"","1999-01-01T00:00:00Z","203-204",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500002807","Household and Status in Formative Central Mexico: Domestic Structures, Assemblages, and Practices at La Laguna, Tlaxcala","David M. Carballo, ","20",3,"","2009-01-01T00:00:00Z","473-501",""
"10.1017/S1045663500007756","Reassessing San Estevan's Role in the Late Formative Political Geography of Northern Belize","Robert M. Rosenswig, Douglas J. Kennett, ","19",2,"","2008-01-01T00:00:00Z","123-145",""
"10.2307/971842","","Alan L. Bryan, ","6",4,"","1995-01-01T00:00:00Z","374-374",""
"10.2307/971842","","Alan L. Bryan, ","6",4,"","1995-01-01T00:00:00Z","374-374",""
"10.2307/971842","","Alan L. Bryan, ","6",4,"","1995-01-01T00:00:00Z","374-374",""
"10.1017/laq.2018.8","LAQ volume 29 issue 1 Cover and Back matter","","29",1,"","2018-01-01T00:00:00Z","b1-b2",""
"10.2307/971758","Cerro Bal: A Wari Center on the Tiwanaku Frontier","Patrick Ryan Williams, ","12",1,"","2001-01-01T00:00:00Z","67-83",""
"10.2307/971758","Cerro Bal: A Wari Center on the Tiwanaku Frontier","Patrick Ryan Williams, ","12",1,"","2001-01-01T00:00:00Z","67-83",""
"10.2307/971758","Cerro Bal: A Wari Center on the Tiwanaku Frontier","Patrick Ryan Williams, ","12",1,"","2001-01-01T00:00:00Z","67-83",""
"10.1017/S0956536111000307","THE CENTRAL ROLE OF CAVE ARCHAEOLOGY IN THE RECONSTRUCTION OF CLASSIC MAYA CULTURE HISTORY AND HIGHLAND-LOWLAND INTERACTION","Brent Woodfill, ","22",2,"","2011-01-01T00:00:00Z","213-227",""
"10.1017/S0956536111000307","THE CENTRAL ROLE OF CAVE ARCHAEOLOGY IN THE RECONSTRUCTION OF CLASSIC MAYA CULTURE HISTORY AND HIGHLAND-LOWLAND INTERACTION","Brent Woodfill, ","22",2,"","2011-01-01T00:00:00Z","213-227",""
"10.1017/S0956536111000307","THE CENTRAL ROLE OF CAVE ARCHAEOLOGY IN THE RECONSTRUCTION OF CLASSIC MAYA CULTURE HISTORY AND HIGHLAND-LOWLAND INTERACTION","Brent Woodfill, ","22",2,"","2011-01-01T00:00:00Z","213-227",""
"10.1017/S0956536100002121","A Brief History of Underwater Archaeology in the Maya Area","Anthony P. Andrews, Robert Corletta, ","6",,"","1995-01-01T00:00:00Z","101-117",""
"10.1017/S0956536100002121","A Brief History of Underwater Archaeology in the Maya Area","Anthony P. Andrews, Robert Corletta, ","6",,"","1995-01-01T00:00:00Z","101-117",""
"10.1017/S0956536100002121","A Brief History of Underwater Archaeology in the Maya Area","Anthony P. Andrews, Robert Corletta, ","6",,"","1995-01-01T00:00:00Z","101-117",""
"10.1017/S0956536100002121","A Brief History of Underwater Archaeology in the Maya Area","Anthony P. Andrews, Robert Corletta, ","6",,"","1995-01-01T00:00:00Z","101-117",""
"10.1017/S0956536109990071","CONTRIBUTIONS OF GEOARCHAEOLOGY TO MESOAMERICAN STUDIES","Payson Sheets, ","20",2,"","2009-01-01T00:00:00Z","205-209",""
"10.1017/S0956536109990071","CONTRIBUTIONS OF GEOARCHAEOLOGY TO MESOAMERICAN STUDIES","Payson Sheets, ","20",2,"","2009-01-01T00:00:00Z","205-209",""
"10.1017/S0956536109990071","CONTRIBUTIONS OF GEOARCHAEOLOGY TO MESOAMERICAN STUDIES","Payson Sheets, ","20",2,"","2009-01-01T00:00:00Z","205-209",""
"10.1017/S0956536109990071","CONTRIBUTIONS OF GEOARCHAEOLOGY TO MESOAMERICAN STUDIES","Payson Sheets, ","20",2,"","2009-01-01T00:00:00Z","205-209",""
"10.1017/S0956536109990071","CONTRIBUTIONS OF GEOARCHAEOLOGY TO MESOAMERICAN STUDIES","Payson Sheets, ","20",2,"","2009-01-01T00:00:00Z","205-209",""
"10.1017/S0956536109990071","CONTRIBUTIONS OF GEOARCHAEOLOGY TO MESOAMERICAN STUDIES","Payson Sheets, ","20",2,"","2009-01-01T00:00:00Z","205-209",""
"10.1017/S0956536100001218","The Development of the Classic-Period Mixtequilla in South-Central Veracruz, Mexico","Barbara L. Stark, L. Antonio Curet, ","5",2,"","1994-01-01T00:00:00Z","267-287",""
"10.1017/S0956536100001218","The Development of the Classic-Period Mixtequilla in South-Central Veracruz, Mexico","Barbara L. Stark, L. Antonio Curet, ","5",2,"","1994-01-01T00:00:00Z","267-287",""
"10.1017/S0956536100001218","The Development of the Classic-Period Mixtequilla in South-Central Veracruz, Mexico","Barbara L. Stark, L. Antonio Curet, ","5",2,"","1994-01-01T00:00:00Z","267-287",""
"10.1017/S0956536100001218","The Development of the Classic-Period Mixtequilla in South-Central Veracruz, Mexico","Barbara L. Stark, L. Antonio Curet, ","5",2,"","1994-01-01T00:00:00Z","267-287",""
"10.1017/S0956536100001218","The Development of the Classic-Period Mixtequilla in South-Central Veracruz, Mexico","Barbara L. Stark, L. Antonio Curet, ","5",2,"","1994-01-01T00:00:00Z","267-287",""
"10.1017/S0956536100001218","The Development of the Classic-Period Mixtequilla in South-Central Veracruz, Mexico","Barbara L. Stark, L. Antonio Curet, ","5",2,"","1994-01-01T00:00:00Z","267-287",""
"10.1017/S0956536100001218","The Development of the Classic-Period Mixtequilla in South-Central Veracruz, Mexico","Barbara L. Stark, L. Antonio Curet, ","5",2,"","1994-01-01T00:00:00Z","267-287",""
"10.1017/S0956536100001218","The Development of the Classic-Period Mixtequilla in South-Central Veracruz, Mexico","Barbara L. Stark, L. Antonio Curet, ","5",2,"","1994-01-01T00:00:00Z","267-287",""
"10.1017/S0956536100001218","The Development of the Classic-Period Mixtequilla in South-Central Veracruz, Mexico","Barbara L. Stark, L. Antonio Curet, ","5",2,"","1994-01-01T00:00:00Z","267-287",""
"10.1017/S0956536100001218","The Development of the Classic-Period Mixtequilla in South-Central Veracruz, Mexico","Barbara L. Stark, L. Antonio Curet, ","5",2,"","1994-01-01T00:00:00Z","267-287",""
"10.1017/S0956536100001218","The Development of the Classic-Period Mixtequilla in South-Central Veracruz, Mexico","Barbara L. Stark, L. Antonio Curet, ","5",2,"","1994-01-01T00:00:00Z","267-287",""
"10.1017/S0956536100001218","The Development of the Classic-Period Mixtequilla in South-Central Veracruz, Mexico","Barbara L. Stark, L. Antonio Curet, ","5",2,"","1994-01-01T00:00:00Z","267-287",""
"10.1017/S0956536100001218","The Development of the Classic-Period Mixtequilla in South-Central Veracruz, Mexico","Barbara L. Stark, L. Antonio Curet, ","5",2,"","1994-01-01T00:00:00Z","267-287",""
"10.1017/S0956536100001218","The Development of the Classic-Period Mixtequilla in South-Central Veracruz, Mexico","Barbara L. Stark, L. Antonio Curet, ","5",2,"","1994-01-01T00:00:00Z","267-287",""
"10.1017/S1045663500009123","Index to Volume 4","","4",4,"","1993-01-01T00:00:00Z","395-396",""
"","THE MAPA DE OTUMBANew hypotheses","Jean-Franois
Genotte,","12",1,"","2001-01-01T00:00:00Z","127-147",""
"","THE MAPA DE OTUMBANew hypotheses","Jean-Franois
Genotte,","12",1,"","2001-01-01T00:00:00Z","127-147",""
"","THE MAPA DE OTUMBANew hypotheses","Jean-Franois
Genotte,","12",1,"","2001-01-01T00:00:00Z","127-147",""
"","THE MAPA DE OTUMBANew hypotheses","Jean-Franois
Genotte,","12",1,"","2001-01-01T00:00:00Z","127-147",""
"","THE MAPA DE OTUMBANew hypotheses","Jean-Franois
Genotte,","12",1,"","2001-01-01T00:00:00Z","127-147",""
"","THE MAPA DE OTUMBANew hypotheses","Jean-Franois
Genotte,","12",1,"","2001-01-01T00:00:00Z","127-147",""
"10.1017/S0956536118000226","COMPARATIVE ANALYSIS OF PRECLASSIC AND PROTOCLASSIC BURIAL PRACTICES AT IZAPA AND IN SOUTHEASTERN MESOAMERICA","Rosemary Lieske, ","29",2,"","2018-01-01T00:00:00Z","289-307",""
"10.1017/S0956536118000226","COMPARATIVE ANALYSIS OF PRECLASSIC AND PROTOCLASSIC BURIAL PRACTICES AT IZAPA AND IN SOUTHEASTERN MESOAMERICA","Rosemary Lieske, ","29",2,"","2018-01-01T00:00:00Z","289-307",""
"10.1017/S0956536118000226","COMPARATIVE ANALYSIS OF PRECLASSIC AND PROTOCLASSIC BURIAL PRACTICES AT IZAPA AND IN SOUTHEASTERN MESOAMERICA","Rosemary Lieske, ","29",2,"","2018-01-01T00:00:00Z","289-307",""
"10.1017/S0956536118000226","COMPARATIVE ANALYSIS OF PRECLASSIC AND PROTOCLASSIC BURIAL PRACTICES AT IZAPA AND IN SOUTHEASTERN MESOAMERICA","Rosemary Lieske, ","29",2,"","2018-01-01T00:00:00Z","289-307",""
"10.1017/S0956536118000226","COMPARATIVE ANALYSIS OF PRECLASSIC AND PROTOCLASSIC BURIAL PRACTICES AT IZAPA AND IN SOUTHEASTERN MESOAMERICA","Rosemary Lieske, ","29",2,"","2018-01-01T00:00:00Z","289-307",""
"10.1017/S0956536118000226","COMPARATIVE ANALYSIS OF PRECLASSIC AND PROTOCLASSIC BURIAL PRACTICES AT IZAPA AND IN SOUTHEASTERN MESOAMERICA","Rosemary Lieske, ","29",2,"","2018-01-01T00:00:00Z","289-307",""
"10.1017/S0956536118000226","COMPARATIVE ANALYSIS OF PRECLASSIC AND PROTOCLASSIC BURIAL PRACTICES AT IZAPA AND IN SOUTHEASTERN MESOAMERICA","Rosemary Lieske, ","29",2,"","2018-01-01T00:00:00Z","289-307",""
"10.1017/S0956536118000226","COMPARATIVE ANALYSIS OF PRECLASSIC AND PROTOCLASSIC BURIAL PRACTICES AT IZAPA AND IN SOUTHEASTERN MESOAMERICA","Rosemary Lieske, ","29",2,"","2018-01-01T00:00:00Z","289-307",""
"10.2307/971728","Cantona: Urbe Prehispanica en el Altiplano Central de Mexico","Angel Garca Cook, Beatriz Leonor Merino Carrin, ","9",3,"","1998-01-01T00:00:00Z","191-216",""
"10.2307/971728","Cantona: Urbe Prehispanica en el Altiplano Central de Mexico","Angel Garca Cook, Beatriz Leonor Merino Carrin, ","9",3,"","1998-01-01T00:00:00Z","191-216",""
"10.2307/971728","Cantona: Urbe Prehispanica en el Altiplano Central de Mexico","Angel Garca Cook, Beatriz Leonor Merino Carrin, ","9",3,"","1998-01-01T00:00:00Z","191-216",""
"10.1017/S0956536115000115","INVESTIGATING TEOTIHUACAN THROUGH ","Ian G. Robertson, ","26",1,"","2015-01-01T00:00:00Z","163-181",""
"10.1017/S0956536115000115","INVESTIGATING TEOTIHUACAN THROUGH ","Ian G. Robertson, ","26",1,"","2015-01-01T00:00:00Z","163-181",""
"10.1017/S0956536115000115","INVESTIGATING TEOTIHUACAN THROUGH ","Ian G. Robertson, ","26",1,"","2015-01-01T00:00:00Z","163-181",""
"10.1017/S0956536115000115","INVESTIGATING TEOTIHUACAN THROUGH ","Ian G. Robertson, ","26",1,"","2015-01-01T00:00:00Z","163-181",""
"10.2307/3537022","","Shirley Gorenstein, Eduardo Williams, R. Novella, Phil C. Weigand, Brigitte Boehm De Lameiras, ","7",1,"","1996-01-01T00:00:00Z","88-91",""
"10.2307/3537022","","Shirley Gorenstein, Eduardo Williams, R. Novella, Phil C. Weigand, Brigitte Boehm De Lameiras, ","7",1,"","1996-01-01T00:00:00Z","88-91",""
"10.2307/3537022","","Shirley Gorenstein, Eduardo Williams, R. Novella, Phil C. Weigand, Brigitte Boehm De Lameiras, ","7",1,"","1996-01-01T00:00:00Z","88-91",""
"10.2307/3537022","","Shirley Gorenstein, Eduardo Williams, R. Novella, Phil C. Weigand, Brigitte Boehm De Lameiras, ","7",1,"","1996-01-01T00:00:00Z","88-91",""
"10.2307/25063100","In the Aftermath of Teotihuacan: Epiclassic Pottery Production and Distribution in the Teotihuacan Valley, Mexico","Destiny Crider, Deborah L. Nichols, Hector Neff, Michael D. Glascock, ","18",2,"","2007-01-01T00:00:00Z","123-143",""
"10.2307/25063100","In the Aftermath of Teotihuacan: Epiclassic Pottery Production and Distribution in the Teotihuacan Valley, Mexico","Destiny Crider, Deborah L. Nichols, Hector Neff, Michael D. Glascock, ","18",2,"","2007-01-01T00:00:00Z","123-143",""
"10.2307/25063100","In the Aftermath of Teotihuacan: Epiclassic Pottery Production and Distribution in the Teotihuacan Valley, Mexico","Destiny Crider, Deborah L. Nichols, Hector Neff, Michael D. Glascock, ","18",2,"","2007-01-01T00:00:00Z","123-143",""
"10.2307/25063100","In the Aftermath of Teotihuacan: Epiclassic Pottery Production and Distribution in the Teotihuacan Valley, Mexico","Destiny Crider, Deborah L. Nichols, Hector Neff, Michael D. Glascock, ","18",2,"","2007-01-01T00:00:00Z","123-143",""
"10.2307/25063100","In the Aftermath of Teotihuacan: Epiclassic Pottery Production and Distribution in the Teotihuacan Valley, Mexico","Destiny Crider, Deborah L. Nichols, Hector Neff, Michael D. Glascock, ","18",2,"","2007-01-01T00:00:00Z","123-143",""
"10.2307/25063100","In the Aftermath of Teotihuacan: Epiclassic Pottery Production and Distribution in the Teotihuacan Valley, Mexico","Destiny Crider, Deborah L. Nichols, Hector Neff, Michael D. Glascock, ","18",2,"","2007-01-01T00:00:00Z","123-143",""
"10.2307/25063100","In the Aftermath of Teotihuacan: Epiclassic Pottery Production and Distribution in the Teotihuacan Valley, Mexico","Destiny Crider, Deborah L. Nichols, Hector Neff, Michael D. Glascock, ","18",2,"","2007-01-01T00:00:00Z","123-143",""
"10.2307/25063100","In the Aftermath of Teotihuacan: Epiclassic Pottery Production and Distribution in the Teotihuacan Valley, Mexico","Destiny Crider, Deborah L. Nichols, Hector Neff, Michael D. Glascock, ","18",2,"","2007-01-01T00:00:00Z","123-143",""
"10.2307/25063100","In the Aftermath of Teotihuacan: Epiclassic Pottery Production and Distribution in the Teotihuacan Valley, Mexico","Destiny Crider, Deborah L. Nichols, Hector Neff, Michael D. Glascock, ","18",2,"","2007-01-01T00:00:00Z","123-143",""
"10.2307/25063100","In the Aftermath of Teotihuacan: Epiclassic Pottery Production and Distribution in the Teotihuacan Valley, Mexico","Destiny Crider, Deborah L. Nichols, Hector Neff, Michael D. Glascock, ","18",2,"","2007-01-01T00:00:00Z","123-143",""
"10.2307/25063100","In the Aftermath of Teotihuacan: Epiclassic Pottery Production and Distribution in the Teotihuacan Valley, Mexico","Destiny Crider, Deborah L. Nichols, Hector Neff, Michael D. Glascock, ","18",2,"","2007-01-01T00:00:00Z","123-143",""
"10.1017/S0956536100001425","Introduction","Fowler, ","7",2,"","1996-01-01T00:00:00Z","215-216",""
"10.1017/S0956536100001425","Introduction","Fowler, ","7",2,"","1996-01-01T00:00:00Z","215-216",""
"10.7183/1045-6635.26.1.106","Copper Earrings in La Araucana: Earliest Evidence of Metal Usage in Southern Chile","C. Rodrigo Mera, Benoit Mille, Doina Munita, Valentina Figueroa, ","26",1,"","2015-01-01T00:00:00Z","106-119",""
"10.7183/1045-6635.26.1.106","Copper Earrings in La Araucana: Earliest Evidence of Metal Usage in Southern Chile","C. Rodrigo Mera, Benoit Mille, Doina Munita, Valentina Figueroa, ","26",1,"","2015-01-01T00:00:00Z","106-119",""
"10.2307/1571684","","Emily McClung de Tapia, Dolores R. Piperno, Deborah M. Pearsall, ","11",1,"","2000-01-01T00:00:00Z","104-106",""
"10.2307/1571684","","Emily McClung de Tapia, Dolores R. Piperno, Deborah M. Pearsall, ","11",1,"","2000-01-01T00:00:00Z","104-106",""
"10.2307/1571684","","Emily McClung de Tapia, Dolores R. Piperno, Deborah M. Pearsall, ","11",1,"","2000-01-01T00:00:00Z","104-106",""
